"wis_by_STATE.model","wis_by_STATE.STATE","wis_by_STATE.horizon","wis_by_STATE.target_end_date","wis_by_STATE.wis"
"FluSight","Alabama",-2,2024-05-04,4.22445652173913
"FluSight","Alabama",0,2022-10-22,40.7950956521739
"FluSight","Alabama",0,2022-10-29,106.006286956522
"FluSight","Alabama",0,2022-11-05,78.4300434782609
"FluSight","Alabama",0,2022-11-12,24.9567276520591
"FluSight","Alabama",0,2022-11-19,51.1626347826087
"FluSight","Alabama",0,2022-11-26,4.8698347826087
"FluSight","Alabama",0,2022-12-03,91.9479043478261
"FluSight","Alabama",0,2022-12-10,88.1700652173913
"FluSight","Alabama",0,2022-12-17,50.6929641744244
"FluSight","Alabama",0,2022-12-24,7.34588695652174
"FluSight","Alabama",0,2022-12-31,8.11712173913044
"FluSight","Alabama",0,2023-01-07,16.1084652173913
"FluSight","Alabama",0,2023-01-14,17.196752173913
"FluSight","Alabama",0,2023-01-21,25.7108664865996
"FluSight","Alabama",0,2023-01-28,11.0690195652174
"FluSight","Alabama",0,2023-02-04,6.97518043478261
"FluSight","Alabama",0,2023-02-11,7.03199347826087
"FluSight","Alabama",0,2023-02-18,5.04793695652174
"FluSight","Alabama",0,2023-02-25,4.67409170428661
"FluSight","Alabama",0,2023-03-04,10.0556934782609
"FluSight","Alabama",0,2023-03-11,3.83033260869565
"FluSight","Alabama",0,2023-03-18,4.74018913043478
"FluSight","Alabama",0,2023-03-25,3.89482826086957
"FluSight","Alabama",0,2023-04-01,5.49294565217391
"FluSight","Alabama",0,2023-04-08,7.03019347826087
"FluSight","Alabama",0,2023-04-15,3.37026739130435
"FluSight","Alabama",0,2023-04-22,4.08925434782609
"FluSight","Alabama",0,2023-04-29,5.25824130434783
"FluSight","Alabama",0,2023-05-06,5.39919313051826
"FluSight","Alabama",0,2023-05-13,5.44121521739131
"FluSight","Alabama",0,2023-05-20,3.41063695652174
"FluSight","Alabama",0,2023-09-16,8.59802173913043
"FluSight","Alabama",0,2023-09-23,5.53055307835687
"FluSight","Alabama",0,2023-09-30,6.98741304347826
"FluSight","Alabama",0,2023-10-07,3.11863043478261
"FluSight","Alabama",0,2023-10-14,4.07539130434783
"FluSight","Alabama",0,2023-10-21,3.38617391304348
"FluSight","Alabama",0,2023-10-28,2.84042782601739
"FluSight","Alabama",0,2023-11-04,3.70208695652174
"FluSight","Alabama",0,2023-11-11,14.1798260869565
"FluSight","Alabama",0,2023-11-18,10.5088695652174
"FluSight","Alabama",0,2023-11-25,3.31617391304348
"FluSight","Alabama",0,2023-12-02,7.33826650440418
"FluSight","Alabama",0,2023-12-09,16.3699130434783
"FluSight","Alabama",0,2023-12-16,28.0222173913043
"FluSight","Alabama",0,2023-12-23,99.2981739130435
"FluSight","Alabama",0,2023-12-30,13.1997826086957
"FluSight","Alabama",0,2024-01-06,36.3189190957127
"FluSight","Alabama",0,2024-01-13,85.0284782608696
"FluSight","Alabama",0,2024-01-20,44.7139130434783
"FluSight","Alabama",0,2024-01-27,19.4908695652174
"FluSight","Alabama",0,2024-02-03,27.2752173913043
"FluSight","Alabama",0,2024-02-10,6.29651311295722
"FluSight","Alabama",0,2024-02-17,6.74913043478261
"FluSight","Alabama",0,2024-02-24,22.6508695652174
"FluSight","Alabama",0,2024-03-02,3.94380434782609
"FluSight","Alabama",0,2024-03-09,5.3079347826087
"FluSight","Alabama",0,2024-03-16,8.18944274768835
"FluSight","Alabama",0,2024-03-23,6.04141304347826
"FluSight","Alabama",0,2024-03-30,4.43380434782609
"FluSight","Alabama",0,2024-04-06,12.9905434782609
"FluSight","Alabama",0,2024-04-13,12.0490217391304
"FluSight","Alabama",0,2024-04-20,3.22488156512
"FluSight","Alabama",0,2024-04-27,3.27510869565217
"FluSight","Alabama",0,2024-05-04,4.22445652173913
"FluSight","Alabama",0,2024-05-11,9.50469044153485
"FluSight","Alabama",0,2024-05-18,8.70170754987985
"FluSight","Alabama",1,2022-10-29,156.580120813447
"FluSight","Alabama",1,2022-11-05,202.423121574716
"FluSight","Alabama",1,2022-11-12,39.9639429848212
"FluSight","Alabama",1,2022-11-19,74.5154342911473
"FluSight","Alabama",1,2022-11-26,45.3486796243832
"FluSight","Alabama",1,2022-12-03,80.107943177997
"FluSight","Alabama",1,2022-12-10,9.54828837710116
"FluSight","Alabama",1,2022-12-17,153.731682228083
"FluSight","Alabama",1,2022-12-24,45.2840713461048
"FluSight","Alabama",1,2022-12-31,15.4331789586591
"FluSight","Alabama",1,2023-01-07,20.9980795122082
"FluSight","Alabama",1,2023-01-14,28.6200262179796
"FluSight","Alabama",1,2023-01-21,37.8520243840917
"FluSight","Alabama",1,2023-01-28,31.874711590355
"FluSight","Alabama",1,2023-02-04,16.1296333518335
"FluSight","Alabama",1,2023-02-11,12.9668065407176
"FluSight","Alabama",1,2023-02-18,10.5928621743826
"FluSight","Alabama",1,2023-02-25,9.37866668931907
"FluSight","Alabama",1,2023-03-04,11.6965787518745
"FluSight","Alabama",1,2023-03-11,11.5785824404331
"FluSight","Alabama",1,2023-03-18,8.21090546588075
"FluSight","Alabama",1,2023-03-25,7.59954027401143
"FluSight","Alabama",1,2023-04-01,7.94357031065963
"FluSight","Alabama",1,2023-04-08,7.36087849900238
"FluSight","Alabama",1,2023-04-15,9.53637467326847
"FluSight","Alabama",1,2023-04-22,6.7746149423016
"FluSight","Alabama",1,2023-04-29,6.59802815432502
"FluSight","Alabama",1,2023-05-06,10.2762686871434
"FluSight","Alabama",1,2023-05-13,5.80863216312598
"FluSight","Alabama",1,2023-05-20,5.70975035259048
"FluSight","Alabama",1,2023-05-27,5.89528924669681
"FluSight","Alabama",1,2023-09-23,4.56077769760306
"FluSight","Alabama",1,2023-09-30,5.00109258703457
"FluSight","Alabama",1,2023-10-07,5.8283452465829
"FluSight","Alabama",1,2023-10-14,5.04153922841402
"FluSight","Alabama",1,2023-10-21,6.61115587710225
"FluSight","Alabama",1,2023-10-28,5.54000597892935
"FluSight","Alabama",1,2023-11-04,5.80697590525905
"FluSight","Alabama",1,2023-11-11,15.6027259146939
"FluSight","Alabama",1,2023-11-18,23.5718728282065
"FluSight","Alabama",1,2023-11-25,8.8187365785397
"FluSight","Alabama",1,2023-12-02,6.89754942095073
"FluSight","Alabama",1,2023-12-09,22.5918487986836
"FluSight","Alabama",1,2023-12-16,43.5046944171833
"FluSight","Alabama",1,2023-12-23,130.549783828773
"FluSight","Alabama",1,2023-12-30,110.369355220704
"FluSight","Alabama",1,2024-01-06,48.0148915007194
"FluSight","Alabama",1,2024-01-13,37.639950367395
"FluSight","Alabama",1,2024-01-20,137.488326851312
"FluSight","Alabama",1,2024-01-27,62.3220103362773
"FluSight","Alabama",1,2024-02-03,44.7114497631063
"FluSight","Alabama",1,2024-02-10,19.1403046773076
"FluSight","Alabama",1,2024-02-17,12.1352571493976
"FluSight","Alabama",1,2024-02-24,15.0599089184805
"FluSight","Alabama",1,2024-03-02,21.8091516393207
"FluSight","Alabama",1,2024-03-09,8.31074182133126
"FluSight","Alabama",1,2024-03-16,12.4847538314079
"FluSight","Alabama",1,2024-03-23,13.292170604793
"FluSight","Alabama",1,2024-03-30,6.9722523715672
"FluSight","Alabama",1,2024-04-06,10.3635903010334
"FluSight","Alabama",1,2024-04-13,24.0770827517188
"FluSight","Alabama",1,2024-04-20,12.381883057048
"FluSight","Alabama",1,2024-04-27,5.7301276976248
"FluSight","Alabama",1,2024-05-04,6.51631298680378
"FluSight","Alabama",1,2024-05-11,9.58275923746194
"FluSight","Alabama",1,2024-05-18,8.77130971111885
"FluSight","Alabama",2,2022-11-05,255.152120513596
"FluSight","Alabama",2,2022-11-12,159.409270140115
"FluSight","Alabama",2,2022-11-19,10.7655150736942
"FluSight","Alabama",2,2022-11-26,69.4052402039455
"FluSight","Alabama",2,2022-12-03,26.6443647145602
"FluSight","Alabama",2,2022-12-10,14.4768490794473
"FluSight","Alabama",2,2022-12-17,46.2809269527478
"FluSight","Alabama",2,2022-12-24,141.16968005117
"FluSight","Alabama",2,2022-12-31,46.4075430928875
"FluSight","Alabama",2,2023-01-07,24.4456194722165
"FluSight","Alabama",2,2023-01-14,31.7239200186784
"FluSight","Alabama",2,2023-01-21,48.9656875697453
"FluSight","Alabama",2,2023-01-28,44.4218283588053
"FluSight","Alabama",2,2023-02-04,34.4345502056325
"FluSight","Alabama",2,2023-02-11,20.1516707624468
"FluSight","Alabama",2,2023-02-18,15.4874648403223
"FluSight","Alabama",2,2023-02-25,13.6851535223613
"FluSight","Alabama",2,2023-03-04,13.8119789973769
"FluSight","Alabama",2,2023-03-11,13.7522395953307
"FluSight","Alabama",2,2023-03-18,12.7506802067151
"FluSight","Alabama",2,2023-03-25,10.5897279680188
"FluSight","Alabama",2,2023-04-01,11.0807841399936
"FluSight","Alabama",2,2023-04-08,10.7475367066714
"FluSight","Alabama",2,2023-04-15,10.1730186724259
"FluSight","Alabama",2,2023-04-22,10.8866785362854
"FluSight","Alabama",2,2023-04-29,9.47235231263182
"FluSight","Alabama",2,2023-05-06,10.3733537188633
"FluSight","Alabama",2,2023-05-13,9.56142049492234
"FluSight","Alabama",2,2023-05-20,8.27658115870289
"FluSight","Alabama",2,2023-05-27,7.50429137663116
"FluSight","Alabama",2,2023-06-03,9.35141805663709
"FluSight","Alabama",2,2023-09-30,9.3812593532457
"FluSight","Alabama",2,2023-10-07,6.68807676296328
"FluSight","Alabama",2,2023-10-14,8.79214281753688
"FluSight","Alabama",2,2023-10-21,7.40642632593717
"FluSight","Alabama",2,2023-10-28,8.42270668091463
"FluSight","Alabama",2,2023-11-04,8.33282006524414
"FluSight","Alabama",2,2023-11-11,15.9693121220995
"FluSight","Alabama",2,2023-11-18,24.5173819381237
"FluSight","Alabama",2,2023-11-25,20.2060965429872
"FluSight","Alabama",2,2023-12-02,15.1992031710317
"FluSight","Alabama",2,2023-12-09,19.6675942480729
"FluSight","Alabama",2,2023-12-16,48.4753520459552
"FluSight","Alabama",2,2023-12-23,148.230887038457
"FluSight","Alabama",2,2023-12-30,144.287507936471
"FluSight","Alabama",2,2024-01-06,155.141618478815
"FluSight","Alabama",2,2024-01-13,22.3200368043463
"FluSight","Alabama",2,2024-01-20,81.4436880497718
"FluSight","Alabama",2,2024-01-27,159.43314633005
"FluSight","Alabama",2,2024-02-03,89.5287262893064
"FluSight","Alabama",2,2024-02-10,35.9793394964167
"FluSight","Alabama",2,2024-02-17,14.8998587797834
"FluSight","Alabama",2,2024-02-24,12.7085563481939
"FluSight","Alabama",2,2024-03-02,16.7096659697901
"FluSight","Alabama",2,2024-03-09,25.1300675595669
"FluSight","Alabama",2,2024-03-16,14.5245711398418
"FluSight","Alabama",2,2024-03-23,17.2516131664577
"FluSight","Alabama",2,2024-03-30,12.522739243262
"FluSight","Alabama",2,2024-04-06,15.2661853887017
"FluSight","Alabama",2,2024-04-13,20.0869773454691
"FluSight","Alabama",2,2024-04-20,23.5942637284634
"FluSight","Alabama",2,2024-04-27,13.7277708521868
"FluSight","Alabama",2,2024-05-04,8.37536870483922
"FluSight","Alabama",2,2024-05-11,10.9524804844135
"FluSight","Alabama",2,2024-05-18,8.80812048853097
"FluSight","Alabama",3,2022-11-12,214.935463385851
"FluSight","Alabama",3,2022-11-19,79.6788843415391
"FluSight","Alabama",3,2022-11-26,12.2900659677901
"FluSight","Alabama",3,2022-12-03,15.8497944329226
"FluSight","Alabama",3,2022-12-10,42.6075233249072
"FluSight","Alabama",3,2022-12-17,44.7046121279039
"FluSight","Alabama",3,2022-12-24,45.0172670925622
"FluSight","Alabama",3,2022-12-31,137.993924115676
"FluSight","Alabama",3,2023-01-07,58.1514152291306
"FluSight","Alabama",3,2023-01-14,33.6145251819257
"FluSight","Alabama",3,2023-01-21,50.6499281010201
"FluSight","Alabama",3,2023-01-28,56.3138614658538
"FluSight","Alabama",3,2023-02-04,47.0107774464701
"FluSight","Alabama",3,2023-02-11,37.4368752894703
"FluSight","Alabama",3,2023-02-18,21.6847456806307
"FluSight","Alabama",3,2023-02-25,17.4914900272481
"FluSight","Alabama",3,2023-03-04,17.6883484425279
"FluSight","Alabama",3,2023-03-11,15.6261413174349
"FluSight","Alabama",3,2023-03-18,14.974247339669
"FluSight","Alabama",3,2023-03-25,15.1379382854046
"FluSight","Alabama",3,2023-04-01,12.9775987134437
"FluSight","Alabama",3,2023-04-08,12.1813218575447
"FluSight","Alabama",3,2023-04-15,12.8132478677613
"FluSight","Alabama",3,2023-04-22,12.1350450209937
"FluSight","Alabama",3,2023-04-29,13.8839502268501
"FluSight","Alabama",3,2023-05-06,12.3249062461277
"FluSight","Alabama",3,2023-05-13,11.0047023603714
"FluSight","Alabama",3,2023-05-20,11.8348272440333
"FluSight","Alabama",3,2023-05-27,10.156180283542
"FluSight","Alabama",3,2023-06-03,11.4737496944752
"FluSight","Alabama",3,2023-06-10,9.8379063158675
"FluSight","Alabama",3,2023-10-07,8.86053360855348
"FluSight","Alabama",3,2023-10-14,8.7480923584888
"FluSight","Alabama",3,2023-10-21,10.7934829955039
"FluSight","Alabama",3,2023-10-28,9.16462305444793
"FluSight","Alabama",3,2023-11-04,10.9170240987192
"FluSight","Alabama",3,2023-11-11,17.6632250922509
"FluSight","Alabama",3,2023-11-18,24.391180923744
"FluSight","Alabama",3,2023-11-25,21.8668722350484
"FluSight","Alabama",3,2023-12-02,26.1425931870623
"FluSight","Alabama",3,2023-12-09,28.3878527279186
"FluSight","Alabama",3,2023-12-16,43.8864797373409
"FluSight","Alabama",3,2023-12-23,153.147153889017
"FluSight","Alabama",3,2023-12-30,162.661743939961
"FluSight","Alabama",3,2024-01-06,189.726768807797
"FluSight","Alabama",3,2024-01-13,51.6974466915539
"FluSight","Alabama",3,2024-01-20,62.1710475342797
"FluSight","Alabama",3,2024-01-27,103.044115618178
"FluSight","Alabama",3,2024-02-03,193.332983093918
"FluSight","Alabama",3,2024-02-10,78.1945047885044
"FluSight","Alabama",3,2024-02-17,29.2794274508832
"FluSight","Alabama",3,2024-02-24,31.9209848524572
"FluSight","Alabama",3,2024-03-02,15.1159542557165
"FluSight","Alabama",3,2024-03-09,20.5547620514901
"FluSight","Alabama",3,2024-03-16,31.7919049403972
"FluSight","Alabama",3,2024-03-23,19.1017640681624
"FluSight","Alabama",3,2024-03-30,16.4851035507312
"FluSight","Alabama",3,2024-04-06,21.6669425025337
"FluSight","Alabama",3,2024-04-13,24.8672704767917
"FluSight","Alabama",3,2024-04-20,20.6561151488472
"FluSight","Alabama",3,2024-04-27,24.1179065117608
"FluSight","Alabama",3,2024-05-04,16.689859782837
"FluSight","Alabama",3,2024-05-11,12.0202197344582
"FluSight","Alabama",3,2024-05-18,10.5006995409954
"FluSight","Arizona",-2,2024-05-04,20.5953913043478
"FluSight","Arizona",0,2022-10-22,7.59195217391304
"FluSight","Arizona",0,2022-10-29,3.85383478260869
"FluSight","Arizona",0,2022-11-05,44.9624608695652
"FluSight","Arizona",0,2022-11-12,46.9110890434992
"FluSight","Arizona",0,2022-11-19,158.455660869565
"FluSight","Arizona",0,2022-11-26,230.474795652174
"FluSight","Arizona",0,2022-12-03,176.908191304348
"FluSight","Arizona",0,2022-12-10,24.3292739130435
"FluSight","Arizona",0,2022-12-17,148.147540556493
"FluSight","Arizona",0,2022-12-24,14.2027695652174
"FluSight","Arizona",0,2022-12-31,36.6071260869565
"FluSight","Arizona",0,2023-01-07,193.658982608696
"FluSight","Arizona",0,2023-01-14,146.098273913043
"FluSight","Arizona",0,2023-01-21,34.480755634839
"FluSight","Arizona",0,2023-01-28,27.329102173913
"FluSight","Arizona",0,2023-02-04,9.63223695652174
"FluSight","Arizona",0,2023-02-11,8.64754565217391
"FluSight","Arizona",0,2023-02-18,15.6641586956522
"FluSight","Arizona",0,2023-02-25,7.72119198246331
"FluSight","Arizona",0,2023-03-04,8.48303695652175
"FluSight","Arizona",0,2023-03-11,7.87704130434783
"FluSight","Arizona",0,2023-03-18,10.0832195652174
"FluSight","Arizona",0,2023-03-25,13.1185282608696
"FluSight","Arizona",0,2023-04-01,8.73166304347826
"FluSight","Arizona",0,2023-04-08,9.73805869565217
"FluSight","Arizona",0,2023-04-15,7.14728043478261
"FluSight","Arizona",0,2023-04-22,7.85498043478261
"FluSight","Arizona",0,2023-04-29,6.20333260869565
"FluSight","Arizona",0,2023-05-06,6.46473973924522
"FluSight","Arizona",0,2023-05-13,13.0509065217391
"FluSight","Arizona",0,2023-05-20,5.65186739130435
"FluSight","Arizona",0,2023-09-16,3.54497391304347
"FluSight","Arizona",0,2023-09-23,3.49028514763408
"FluSight","Arizona",0,2023-09-30,7.14628695652173
"FluSight","Arizona",0,2023-10-07,4.19357391304347
"FluSight","Arizona",0,2023-10-14,4.04770869565217
"FluSight","Arizona",0,2023-10-21,20.436952173913
"FluSight","Arizona",0,2023-10-28,4.01707043483478
"FluSight","Arizona",0,2023-11-04,3.77022173913043
"FluSight","Arizona",0,2023-11-11,59.7785956521739
"FluSight","Arizona",0,2023-11-18,38.040447826087
"FluSight","Arizona",0,2023-11-25,15.1083869565217
"FluSight","Arizona",0,2023-12-02,41.608505634839
"FluSight","Arizona",0,2023-12-09,81.4720086956522
"FluSight","Arizona",0,2023-12-16,158.69832173913
"FluSight","Arizona",0,2023-12-23,291.702243478261
"FluSight","Arizona",0,2023-12-30,105.273165217391
"FluSight","Arizona",0,2024-01-06,150.537466156401
"FluSight","Arizona",0,2024-01-13,125.110052173913
"FluSight","Arizona",0,2024-01-20,22.0078434782609
"FluSight","Arizona",0,2024-01-27,34.7434608695652
"FluSight","Arizona",0,2024-02-03,215.575165217391
"FluSight","Arizona",0,2024-02-10,113.970767339195
"FluSight","Arizona",0,2024-02-17,9.26448913043478
"FluSight","Arizona",0,2024-02-24,8.10990217391304
"FluSight","Arizona",0,2024-03-02,12.6750434782609
"FluSight","Arizona",0,2024-03-09,35.9886086956522
"FluSight","Arizona",0,2024-03-16,7.99043248693356
"FluSight","Arizona",0,2024-03-23,17.729652173913
"FluSight","Arizona",0,2024-03-30,7.39234782608695
"FluSight","Arizona",0,2024-04-06,8.87286956521739
"FluSight","Arizona",0,2024-04-13,6.14686956521739
"FluSight","Arizona",0,2024-04-20,6.60521495649739
"FluSight","Arizona",0,2024-04-27,16.7457391304348
"FluSight","Arizona",0,2024-05-04,20.5953913043478
"FluSight","Arizona",0,2024-05-11,24.0042528065933
"FluSight","Arizona",0,2024-05-18,28.447717513936
"FluSight","Arizona",1,2022-10-29,12.9469526733963
"FluSight","Arizona",1,2022-11-05,50.1939585326723
"FluSight","Arizona",1,2022-11-12,98.0510481421771
"FluSight","Arizona",1,2022-11-19,215.423012198405
"FluSight","Arizona",1,2022-11-26,410.035949461169
"FluSight","Arizona",1,2022-12-03,443.018153708537
"FluSight","Arizona",1,2022-12-10,132.471533596532
"FluSight","Arizona",1,2022-12-17,158.229441215651
"FluSight","Arizona",1,2022-12-24,120.521750796856
"FluSight","Arizona",1,2022-12-31,45.9682589951334
"FluSight","Arizona",1,2023-01-07,126.343061558659
"FluSight","Arizona",1,2023-01-14,380.789838408471
"FluSight","Arizona",1,2023-01-21,169.394506753763
"FluSight","Arizona",1,2023-01-28,56.686665925268
"FluSight","Arizona",1,2023-02-04,28.322159631792
"FluSight","Arizona",1,2023-02-11,17.4709714787365
"FluSight","Arizona",1,2023-02-18,21.6428413535874
"FluSight","Arizona",1,2023-02-25,19.1690362263188
"FluSight","Arizona",1,2023-03-04,15.7861320252985
"FluSight","Arizona",1,2023-03-11,14.0949106890417
"FluSight","Arizona",1,2023-03-18,14.468053221054
"FluSight","Arizona",1,2023-03-25,13.7100584827805
"FluSight","Arizona",1,2023-04-01,21.645538808975
"FluSight","Arizona",1,2023-04-08,12.4269872795902
"FluSight","Arizona",1,2023-04-15,15.2792135500051
"FluSight","Arizona",1,2023-04-22,11.8279661412049
"FluSight","Arizona",1,2023-04-29,12.0048722485486
"FluSight","Arizona",1,2023-05-06,10.9858153601971
"FluSight","Arizona",1,2023-05-13,12.9452190130162
"FluSight","Arizona",1,2023-05-20,14.4362559552987
"FluSight","Arizona",1,2023-05-27,12.2493923708367
"FluSight","Arizona",1,2023-09-23,5.75223909802142
"FluSight","Arizona",1,2023-09-30,7.80686009494878
"FluSight","Arizona",1,2023-10-07,6.47391084667368
"FluSight","Arizona",1,2023-10-14,6.373973008904
"FluSight","Arizona",1,2023-10-21,20.7165280101062
"FluSight","Arizona",1,2023-10-28,16.4382261190438
"FluSight","Arizona",1,2023-11-04,7.1577617667481
"FluSight","Arizona",1,2023-11-11,53.2921252047738
"FluSight","Arizona",1,2023-11-18,93.4138161506615
"FluSight","Arizona",1,2023-11-25,50.4365571369192
"FluSight","Arizona",1,2023-12-02,54.2283060971479
"FluSight","Arizona",1,2023-12-09,118.052839898182
"FluSight","Arizona",1,2023-12-16,245.837674402201
"FluSight","Arizona",1,2023-12-23,479.805696002308
"FluSight","Arizona",1,2023-12-30,419.258513717963
"FluSight","Arizona",1,2024-01-06,35.6788038185817
"FluSight","Arizona",1,2024-01-13,295.689628370914
"FluSight","Arizona",1,2024-01-20,135.998940025487
"FluSight","Arizona",1,2024-01-27,52.1438531762492
"FluSight","Arizona",1,2024-02-03,242.751479535491
"FluSight","Arizona",1,2024-02-10,350.988126239958
"FluSight","Arizona",1,2024-02-17,94.5158484588107
"FluSight","Arizona",1,2024-02-24,17.8895401256186
"FluSight","Arizona",1,2024-03-02,15.8444960171341
"FluSight","Arizona",1,2024-03-09,44.3821340704711
"FluSight","Arizona",1,2024-03-16,30.4611516817777
"FluSight","Arizona",1,2024-03-23,17.2511519841285
"FluSight","Arizona",1,2024-03-30,23.3389457716099
"FluSight","Arizona",1,2024-04-06,16.393912580691
"FluSight","Arizona",1,2024-04-13,13.8494612002207
"FluSight","Arizona",1,2024-04-20,12.3586294595772
"FluSight","Arizona",1,2024-04-27,16.5623151678691
"FluSight","Arizona",1,2024-05-04,12.251015804158
"FluSight","Arizona",1,2024-05-11,24.0645078059041
"FluSight","Arizona",1,2024-05-18,28.3828203763125
"FluSight","Arizona",2,2022-11-05,60.8549946976426
"FluSight","Arizona",2,2022-11-12,103.877077516406
"FluSight","Arizona",2,2022-11-19,268.660101397818
"FluSight","Arizona",2,2022-11-26,469.118769656305
"FluSight","Arizona",2,2022-12-03,631.064039407481
"FluSight","Arizona",2,2022-12-10,401.168802093086
"FluSight","Arizona",2,2022-12-17,15.4410647064732
"FluSight","Arizona",2,2022-12-24,134.600229926799
"FluSight","Arizona",2,2022-12-31,77.5089877018988
"FluSight","Arizona",2,2023-01-07,105.655768086137
"FluSight","Arizona",2,2023-01-14,299.306790628102
"FluSight","Arizona",2,2023-01-21,407.858181522185
"FluSight","Arizona",2,2023-01-28,192.749538816171
"FluSight","Arizona",2,2023-02-04,54.8882760247385
"FluSight","Arizona",2,2023-02-11,33.6350827493275
"FluSight","Arizona",2,2023-02-18,26.0562223698759
"FluSight","Arizona",2,2023-02-25,25.8540967682503
"FluSight","Arizona",2,2023-03-04,23.3475342599296
"FluSight","Arizona",2,2023-03-11,20.6544284901979
"FluSight","Arizona",2,2023-03-18,21.3378343555609
"FluSight","Arizona",2,2023-03-25,21.2249524506984
"FluSight","Arizona",2,2023-04-01,20.8928980629589
"FluSight","Arizona",2,2023-04-08,21.1030946611858
"FluSight","Arizona",2,2023-04-15,18.2450176229588
"FluSight","Arizona",2,2023-04-22,17.1118412537169
"FluSight","Arizona",2,2023-04-29,16.978366344946
"FluSight","Arizona",2,2023-05-06,17.8419258399323
"FluSight","Arizona",2,2023-05-13,18.1101049049838
"FluSight","Arizona",2,2023-05-20,17.2252147487997
"FluSight","Arizona",2,2023-05-27,21.0881165846006
"FluSight","Arizona",2,2023-06-03,16.8202039224957
"FluSight","Arizona",2,2023-09-30,10.3105603577992
"FluSight","Arizona",2,2023-10-07,9.00914953379969
"FluSight","Arizona",2,2023-10-14,9.97294146791468
"FluSight","Arizona",2,2023-10-21,18.3240236790629
"FluSight","Arizona",2,2023-10-28,18.815363390873
"FluSight","Arizona",2,2023-11-04,17.3652624097545
"FluSight","Arizona",2,2023-11-11,47.2971629639775
"FluSight","Arizona",2,2023-11-18,85.231547567954
"FluSight","Arizona",2,2023-11-25,99.7736770920318
"FluSight","Arizona",2,2023-12-02,86.7247151054554
"FluSight","Arizona",2,2023-12-09,125.332651344752
"FluSight","Arizona",2,2023-12-16,292.061386802933
"FluSight","Arizona",2,2023-12-23,575.878725801432
"FluSight","Arizona",2,2023-12-30,612.668823385125
"FluSight","Arizona",2,2024-01-06,200.240626192088
"FluSight","Arizona",2,2024-01-13,148.375691132672
"FluSight","Arizona",2,2024-01-20,308.760804220716
"FluSight","Arizona",2,2024-01-27,165.305997099232
"FluSight","Arizona",2,2024-02-03,254.101244036114
"FluSight","Arizona",2,2024-02-10,380.85553026015
"FluSight","Arizona",2,2024-02-17,319.890631713382
"FluSight","Arizona",2,2024-02-24,83.8764565194783
"FluSight","Arizona",2,2024-03-02,21.8699051328557
"FluSight","Arizona",2,2024-03-09,41.2043214125837
"FluSight","Arizona",2,2024-03-16,40.8302108954785
"FluSight","Arizona",2,2024-03-23,45.3194013759268
"FluSight","Arizona",2,2024-03-30,24.1786159990948
"FluSight","Arizona",2,2024-04-06,30.9000243577653
"FluSight","Arizona",2,2024-04-13,21.0885110566975
"FluSight","Arizona",2,2024-04-20,20.214719196018
"FluSight","Arizona",2,2024-04-27,21.1059646825816
"FluSight","Arizona",2,2024-05-04,18.7193243703524
"FluSight","Arizona",2,2024-05-11,18.3341869774567
"FluSight","Arizona",2,2024-05-18,28.5339122156656
"FluSight","Arizona",3,2022-11-12,114.832281020593
"FluSight","Arizona",3,2022-11-19,274.840448993946
"FluSight","Arizona",3,2022-11-26,523.588651119707
"FluSight","Arizona",3,2022-12-03,692.087765891028
"FluSight","Arizona",3,2022-12-10,592.841830175932
"FluSight","Arizona",3,2022-12-17,191.257883146092
"FluSight","Arizona",3,2022-12-24,18.2177358286409
"FluSight","Arizona",3,2022-12-31,93.6639890965214
"FluSight","Arizona",3,2023-01-07,270.119023368082
"FluSight","Arizona",3,2023-01-14,264.057534193972
"FluSight","Arizona",3,2023-01-21,332.143288836432
"FluSight","Arizona",3,2023-01-28,431.915629511382
"FluSight","Arizona",3,2023-02-04,178.956690294729
"FluSight","Arizona",3,2023-02-11,57.0589476946074
"FluSight","Arizona",3,2023-02-18,43.3877776517113
"FluSight","Arizona",3,2023-02-25,30.0036960722433
"FluSight","Arizona",3,2023-03-04,29.6018187211002
"FluSight","Arizona",3,2023-03-11,29.2633372500029
"FluSight","Arizona",3,2023-03-18,26.3442879939452
"FluSight","Arizona",3,2023-03-25,25.0960452955616
"FluSight","Arizona",3,2023-04-01,27.4309504148085
"FluSight","Arizona",3,2023-04-08,23.7631481730469
"FluSight","Arizona",3,2023-04-15,24.6183653351751
"FluSight","Arizona",3,2023-04-22,21.9460000880226
"FluSight","Arizona",3,2023-04-29,21.4626707366422
"FluSight","Arizona",3,2023-05-06,21.3957828670895
"FluSight","Arizona",3,2023-05-13,21.8718528892898
"FluSight","Arizona",3,2023-05-20,21.6350945256844
"FluSight","Arizona",3,2023-05-27,23.0657476099544
"FluSight","Arizona",3,2023-06-03,23.4546167403848
"FluSight","Arizona",3,2023-06-10,20.444821067102
"FluSight","Arizona",3,2023-10-07,11.6064145886241
"FluSight","Arizona",3,2023-10-14,12.211358710174
"FluSight","Arizona",3,2023-10-21,22.8206965302697
"FluSight","Arizona",3,2023-10-28,17.8858702758549
"FluSight","Arizona",3,2023-11-04,19.7037370697837
"FluSight","Arizona",3,2023-11-11,60.7654296326007
"FluSight","Arizona",3,2023-11-18,77.6796389061065
"FluSight","Arizona",3,2023-11-25,95.3061278699309
